,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature
4671,0.557,0.33,5,-9.198,1,0.0301,0.579,0.000129,0.106,0.408,74.746,audio_features,7AyrPPnMRQktj7mdoWUP2n,spotify:track:7AyrPPnMRQktj7mdoWUP2n,https://api.spotify.com/v1/tracks/7AyrPPnMRQktj7mdoWUP2n,https://api.spotify.com/v1/audio-analysis/7AyrPPnMRQktj7mdoWUP2n,215467,4
4672,0.612,0.549,4,-6.529,1,0.0379,0.834,1.98e-06,0.221,0.241,90.058,audio_features,6shssmBoxGBJSiE4ouxpyh,spotify:track:6shssmBoxGBJSiE4ouxpyh,https://api.spotify.com/v1/tracks/6shssmBoxGBJSiE4ouxpyh,https://api.spotify.com/v1/audio-analysis/6shssmBoxGBJSiE4ouxpyh,219613,4
4673,0.801,0.614,0,-6.41,1,0.0518,0.316,0.0,0.134,0.42,91.995,audio_features,1UUKDNmgFVg8rB8zVr9ZzM,spotify:track:1UUKDNmgFVg8rB8zVr9ZzM,https://api.spotify.com/v1/tracks/1UUKDNmgFVg8rB8zVr9ZzM,https://api.spotify.com/v1/audio-analysis/1UUKDNmgFVg8rB8zVr9ZzM,128804,4
4674,0.305,0.803,4,-3.577,1,0.0364,0.000116,0.00573,0.279,0.178,100.024,audio_features,0fhDu7tCzkKEsWvwAZYHLH,spotify:track:0fhDu7tCzkKEsWvwAZYHLH,https://api.spotify.com/v1/tracks/0fhDu7tCzkKEsWvwAZYHLH,https://api.spotify.com/v1/audio-analysis/0fhDu7tCzkKEsWvwAZYHLH,173173,4
4675,0.609,0.615,5,-5.201,1,0.0346,0.0816,0.0,0.109,0.365,93.849,audio_features,1LJqvR2PsAKKgdHKBEJyFO,spotify:track:1LJqvR2PsAKKgdHKBEJyFO,https://api.spotify.com/v1/tracks/1LJqvR2PsAKKgdHKBEJyFO,https://api.spotify.com/v1/audio-analysis/1LJqvR2PsAKKgdHKBEJyFO,184330,4
4676,0.78,0.357,2,-7.383,1,0.035,0.859,0.0,0.104,0.526,112.131,audio_features,3vHAC5HrdyefPr5biodJGQ,spotify:track:3vHAC5HrdyefPr5biodJGQ,https://api.spotify.com/v1/tracks/3vHAC5HrdyefPr5biodJGQ,https://api.spotify.com/v1/audio-analysis/3vHAC5HrdyefPr5biodJGQ,232588,4
4677,0.599,0.7,8,-6.067,1,0.0646,0.676,0.0,0.116,0.426,159.707,audio_features,7tWjUGBX3NT5gBkXqdOCrO,spotify:track:7tWjUGBX3NT5gBkXqdOCrO,https://api.spotify.com/v1/tracks/7tWjUGBX3NT5gBkXqdOCrO,https://api.spotify.com/v1/audio-analysis/7tWjUGBX3NT5gBkXqdOCrO,245027,4
4678,0.382,0.177,6,-13.733,1,0.0423,0.914,0.0,0.108,0.309,81.708,audio_features,2ouYvmVxhKfNR1LHrMLHqM,spotify:track:2ouYvmVxhKfNR1LHrMLHqM,https://api.spotify.com/v1/tracks/2ouYvmVxhKfNR1LHrMLHqM,https://api.spotify.com/v1/audio-analysis/2ouYvmVxhKfNR1LHrMLHqM,214373,3
4679,0.437,0.521,0,-5.392,1,0.033,0.59,0.0,0.179,0.19,135.673,audio_features,3V8fMqqEnhsUuG77YXQMeY,spotify:track:3V8fMqqEnhsUuG77YXQMeY,https://api.spotify.com/v1/tracks/3V8fMqqEnhsUuG77YXQMeY,https://api.spotify.com/v1/audio-analysis/3V8fMqqEnhsUuG77YXQMeY,260653,4
4680,0.845,0.532,8,-6.03,1,0.0814,0.084,0.000213,0.0708,0.302,75.019,audio_features,3jNcFq3v3gs2YmzoWiFK9h,spotify:track:3jNcFq3v3gs2YmzoWiFK9h,https://api.spotify.com/v1/tracks/3jNcFq3v3gs2YmzoWiFK9h,https://api.spotify.com/v1/audio-analysis/3jNcFq3v3gs2YmzoWiFK9h,125000,4
4681,0.437,0.746,5,-2.304,1,0.0475,0.473,0.0,0.118,0.243,173.736,audio_features,3pzUFmvTXX1yRD2UYM0cCM,spotify:track:3pzUFmvTXX1yRD2UYM0cCM,https://api.spotify.com/v1/tracks/3pzUFmvTXX1yRD2UYM0cCM,https://api.spotify.com/v1/audio-analysis/3pzUFmvTXX1yRD2UYM0cCM,233827,4
4682,0.7,0.65,6,-3.314,0,0.0453,0.13,0.0,0.0683,0.736,104.034,audio_features,6DmrMG6iTGu2e086WHEPtw,spotify:track:6DmrMG6iTGu2e086WHEPtw,https://api.spotify.com/v1/tracks/6DmrMG6iTGu2e086WHEPtw,https://api.spotify.com/v1/audio-analysis/6DmrMG6iTGu2e086WHEPtw,166960,4
4683,0.557,0.684,10,-4.53,0,0.061,0.573,0.0,0.0679,0.695,180.065,audio_features,6toDIsMv8FRjdfMgC4GrrC,spotify:track:6toDIsMv8FRjdfMgC4GrrC,https://api.spotify.com/v1/tracks/6toDIsMv8FRjdfMgC4GrrC,https://api.spotify.com/v1/audio-analysis/6toDIsMv8FRjdfMgC4GrrC,194167,4
4684,0.687,0.586,5,-4.857,1,0.115,0.55,0.0,0.056,0.686,91.073,audio_features,5VDBm4oGPDseD1ybEeVodm,spotify:track:5VDBm4oGPDseD1ybEeVodm,https://api.spotify.com/v1/tracks/5VDBm4oGPDseD1ybEeVodm,https://api.spotify.com/v1/audio-analysis/5VDBm4oGPDseD1ybEeVodm,148973,4
4685,0.496,0.427,7,-9.015,1,0.0277,0.771,0.000142,0.108,0.204,75.056,audio_features,7bFLEPt1ZpePXATqdRWbZu,spotify:track:7bFLEPt1ZpePXATqdRWbZu,https://api.spotify.com/v1/tracks/7bFLEPt1ZpePXATqdRWbZu,https://api.spotify.com/v1/audio-analysis/7bFLEPt1ZpePXATqdRWbZu,182800,3
4686,0.824,0.887,9,-2.007,1,0.148,0.172,0.00281,0.166,0.85,150.054,audio_features,1CXG82hpPgEGoSgM3EDHbU,spotify:track:1CXG82hpPgEGoSgM3EDHbU,https://api.spotify.com/v1/tracks/1CXG82hpPgEGoSgM3EDHbU,https://api.spotify.com/v1/audio-analysis/1CXG82hpPgEGoSgM3EDHbU,234229,4
4687,0.868,0.522,0,-5.962,1,0.0721,0.588,0.0,0.0862,0.805,91.98,audio_features,6fegyAyWm9a5APlcemKOT8,spotify:track:6fegyAyWm9a5APlcemKOT8,https://api.spotify.com/v1/tracks/6fegyAyWm9a5APlcemKOT8,https://api.spotify.com/v1/audio-analysis/6fegyAyWm9a5APlcemKOT8,138323,4
4688,0.47,0.474,5,-4.374,1,0.0316,0.754,0.0,0.0925,0.231,136.073,audio_features,4EHY6nYFximCyQErnOF6rv,spotify:track:4EHY6nYFximCyQErnOF6rv,https://api.spotify.com/v1/tracks/4EHY6nYFximCyQErnOF6rv,https://api.spotify.com/v1/audio-analysis/4EHY6nYFximCyQErnOF6rv,201035,4
4689,0.661,0.58,1,-4.728,1,0.196,0.384,0.0,0.219,0.885,73.047,audio_features,5QpLGoTqPTiB1Dv4hscJ4W,spotify:track:5QpLGoTqPTiB1Dv4hscJ4W,https://api.spotify.com/v1/tracks/5QpLGoTqPTiB1Dv4hscJ4W,https://api.spotify.com/v1/audio-analysis/5QpLGoTqPTiB1Dv4hscJ4W,193160,4
4690,0.859,0.563,7,-7.179,0,0.227,0.0293,0.000473,0.163,0.687,83.026,audio_features,6QHMUiXsbFfc7xUwQ8Q7ru,spotify:track:6QHMUiXsbFfc7xUwQ8Q7ru,https://api.spotify.com/v1/tracks/6QHMUiXsbFfc7xUwQ8Q7ru,https://api.spotify.com/v1/audio-analysis/6QHMUiXsbFfc7xUwQ8Q7ru,147397,4
4691,0.526,0.612,0,-6.019,0,0.0536,0.684,0.0,0.41,0.346,169.929,audio_features,1LYK4G9Z0yIAyi5kAwx2NA,spotify:track:1LYK4G9Z0yIAyi5kAwx2NA,https://api.spotify.com/v1/tracks/1LYK4G9Z0yIAyi5kAwx2NA,https://api.spotify.com/v1/audio-analysis/1LYK4G9Z0yIAyi5kAwx2NA,230824,4
4692,0.739,0.602,6,-3.945,0,0.0782,0.11,0.0,0.361,0.884,154.929,audio_features,6u5kgMRufqchhKuu10X2Wy,spotify:track:6u5kgMRufqchhKuu10X2Wy,https://api.spotify.com/v1/tracks/6u5kgMRufqchhKuu10X2Wy,https://api.spotify.com/v1/audio-analysis/6u5kgMRufqchhKuu10X2Wy,174520,4
4693,0.679,0.305,8,-15.421,1,0.29,0.913,0.049,0.0992,0.172,89.97,audio_features,65Rulu6wvygsVVSrYpn9RD,spotify:track:65Rulu6wvygsVVSrYpn9RD,https://api.spotify.com/v1/tracks/65Rulu6wvygsVVSrYpn9RD,https://api.spotify.com/v1/audio-analysis/65Rulu6wvygsVVSrYpn9RD,220000,4
4694,0.736,0.536,5,-7.82,0,0.0585,0.707,0.000452,0.0783,0.107,79.991,audio_features,176b8YUipX6fJi4SQNmMoK,spotify:track:176b8YUipX6fJi4SQNmMoK,https://api.spotify.com/v1/tracks/176b8YUipX6fJi4SQNmMoK,https://api.spotify.com/v1/audio-analysis/176b8YUipX6fJi4SQNmMoK,197451,4
4695,0.413,0.501,11,-5.389,1,0.0356,0.759,0.0,0.131,0.243,129.852,audio_features,77lj6GT3Gz746ynOJZNjg7,spotify:track:77lj6GT3Gz746ynOJZNjg7,https://api.spotify.com/v1/tracks/77lj6GT3Gz746ynOJZNjg7,https://api.spotify.com/v1/audio-analysis/77lj6GT3Gz746ynOJZNjg7,189616,4
4696,0.518,0.813,8,-4.468,1,0.0831,0.115,0.0,0.236,0.711,177.881,audio_features,76Z6ZpiEWfyWvt4w77bk4M,spotify:track:76Z6ZpiEWfyWvt4w77bk4M,https://api.spotify.com/v1/tracks/76Z6ZpiEWfyWvt4w77bk4M,https://api.spotify.com/v1/audio-analysis/76Z6ZpiEWfyWvt4w77bk4M,238053,4
4697,0.476,0.542,8,-4.664,1,0.0293,0.499,0.0,0.165,0.222,131.737,audio_features,3pBE270KLKUjGo5aVF1ecd,spotify:track:3pBE270KLKUjGo5aVF1ecd,https://api.spotify.com/v1/tracks/3pBE270KLKUjGo5aVF1ecd,https://api.spotify.com/v1/audio-analysis/3pBE270KLKUjGo5aVF1ecd,235307,4
4698,0.71,0.29,8,-7.28,1,0.0294,0.674,8.22e-06,0.119,0.409,116.908,audio_features,00ZvMUjMundVCBeCGqhSf7,spotify:track:00ZvMUjMundVCBeCGqhSf7,https://api.spotify.com/v1/tracks/00ZvMUjMundVCBeCGqhSf7,https://api.spotify.com/v1/audio-analysis/00ZvMUjMundVCBeCGqhSf7,152963,4
4699,0.807,0.412,7,-6.447,1,0.038,0.782,0.0,0.2,0.7,117.071,audio_features,3KZxUY5gGYzZ1W1NPe5Mbm,spotify:track:3KZxUY5gGYzZ1W1NPe5Mbm,https://api.spotify.com/v1/tracks/3KZxUY5gGYzZ1W1NPe5Mbm,https://api.spotify.com/v1/audio-analysis/3KZxUY5gGYzZ1W1NPe5Mbm,233846,4
4700,0.664,0.381,2,-6.307,1,0.0257,0.827,0.0,0.112,0.473,80.006,audio_features,2k3TjNKHOXPAd1dCZCA911,spotify:track:2k3TjNKHOXPAd1dCZCA911,https://api.spotify.com/v1/tracks/2k3TjNKHOXPAd1dCZCA911,https://api.spotify.com/v1/audio-analysis/2k3TjNKHOXPAd1dCZCA911,197440,4
4701,0.572,0.722,5,-5.644,0,0.0991,0.00196,1.72e-06,0.0843,0.206,105.228,audio_features,6DNzxYudtPubafOD140YLS,spotify:track:6DNzxYudtPubafOD140YLS,https://api.spotify.com/v1/tracks/6DNzxYudtPubafOD140YLS,https://api.spotify.com/v1/audio-analysis/6DNzxYudtPubafOD140YLS,170611,4
4702,0.725,0.503,0,-8.209,1,0.0334,0.0346,0.0,0.141,0.833,124.98,audio_features,5mdRWEEuQONS0DqIl08FDg,spotify:track:5mdRWEEuQONS0DqIl08FDg,https://api.spotify.com/v1/tracks/5mdRWEEuQONS0DqIl08FDg,https://api.spotify.com/v1/audio-analysis/5mdRWEEuQONS0DqIl08FDg,159115,4
4703,0.244,0.45,10,-5.304,0,0.0309,0.758,0.0,0.369,0.201,80.672,audio_features,3bBhhf0aalrrfvUbOb3nrH,spotify:track:3bBhhf0aalrrfvUbOb3nrH,https://api.spotify.com/v1/tracks/3bBhhf0aalrrfvUbOb3nrH,https://api.spotify.com/v1/audio-analysis/3bBhhf0aalrrfvUbOb3nrH,208453,4
4704,0.606,0.482,4,-5.896,0,0.072,0.535,0.0,0.216,0.649,171.923,audio_features,0pa42R9TePbscKU8V2mQ8u,spotify:track:0pa42R9TePbscKU8V2mQ8u,https://api.spotify.com/v1/tracks/0pa42R9TePbscKU8V2mQ8u,https://api.spotify.com/v1/audio-analysis/0pa42R9TePbscKU8V2mQ8u,207707,4
4705,0.64,0.831,0,-3.399,0,0.0744,0.175,0.0,0.124,0.807,105.093,audio_features,77WBsNSTTDrp7rkZEsbAcv,spotify:track:77WBsNSTTDrp7rkZEsbAcv,https://api.spotify.com/v1/tracks/77WBsNSTTDrp7rkZEsbAcv,https://api.spotify.com/v1/audio-analysis/77WBsNSTTDrp7rkZEsbAcv,215093,4
4706,0.38,0.851,1,-5.379,1,0.153,0.00563,0.0,0.26,0.509,88.861,audio_features,3j6uiTJyvtaWcjVtE6Tmpx,spotify:track:3j6uiTJyvtaWcjVtE6Tmpx,https://api.spotify.com/v1/tracks/3j6uiTJyvtaWcjVtE6Tmpx,https://api.spotify.com/v1/audio-analysis/3j6uiTJyvtaWcjVtE6Tmpx,226915,4
4707,0.554,0.86,4,-3.393,1,0.0343,0.2,0.0,0.372,0.615,129.916,audio_features,5bbGJRlU89huFWFR3GE42e,spotify:track:5bbGJRlU89huFWFR3GE42e,https://api.spotify.com/v1/tracks/5bbGJRlU89huFWFR3GE42e,https://api.spotify.com/v1/audio-analysis/5bbGJRlU89huFWFR3GE42e,148587,4
4708,0.697,0.642,10,-6.329,0,0.0865,0.122,3.78e-06,0.15,0.59,155.029,audio_features,7m4Ney6RDEtKQf6n52F1qA,spotify:track:7m4Ney6RDEtKQf6n52F1qA,https://api.spotify.com/v1/tracks/7m4Ney6RDEtKQf6n52F1qA,https://api.spotify.com/v1/audio-analysis/7m4Ney6RDEtKQf6n52F1qA,213000,4
4709,0.629,0.576,5,-5.537,1,0.0436,0.504,0.0,0.118,0.314,124.018,audio_features,2tc6f5oJhGyf5FA6NbE6YJ,spotify:track:2tc6f5oJhGyf5FA6NbE6YJ,https://api.spotify.com/v1/tracks/2tc6f5oJhGyf5FA6NbE6YJ,https://api.spotify.com/v1/audio-analysis/2tc6f5oJhGyf5FA6NbE6YJ,240067,4
4710,0.869,0.667,1,-4.363,1,0.0333,0.344,0.0,0.0714,0.927,106.015,audio_features,5CdnbfLGTouxwtFH5b9SUv,spotify:track:5CdnbfLGTouxwtFH5b9SUv,https://api.spotify.com/v1/tracks/5CdnbfLGTouxwtFH5b9SUv,https://api.spotify.com/v1/audio-analysis/5CdnbfLGTouxwtFH5b9SUv,147733,4
4711,0.229,0.839,6,-1.838,1,0.0464,0.0201,0.0,0.121,0.472,180.081,audio_features,4jMb0pcQujim9Iw0hVXMto,spotify:track:4jMb0pcQujim9Iw0hVXMto,https://api.spotify.com/v1/tracks/4jMb0pcQujim9Iw0hVXMto,https://api.spotify.com/v1/audio-analysis/4jMb0pcQujim9Iw0hVXMto,221413,4
4712,0.384,0.236,1,-8.232,1,0.0379,0.977,0.000764,0.108,0.2,180.782,audio_features,0hJFG25hI8EpNPHavVVlDZ,spotify:track:0hJFG25hI8EpNPHavVVlDZ,https://api.spotify.com/v1/tracks/0hJFG25hI8EpNPHavVVlDZ,https://api.spotify.com/v1/audio-analysis/0hJFG25hI8EpNPHavVVlDZ,149500,3
4713,0.641,0.842,1,-5.281,1,0.0347,0.288,0.0,0.0978,0.188,94.994,audio_features,5hGMcYsV6ww0eykLUyutrf,spotify:track:5hGMcYsV6ww0eykLUyutrf,https://api.spotify.com/v1/tracks/5hGMcYsV6ww0eykLUyutrf,https://api.spotify.com/v1/audio-analysis/5hGMcYsV6ww0eykLUyutrf,106554,4
4714,0.716,0.792,0,-2.687,1,0.122,0.183,0.0,0.285,0.713,105.004,audio_features,7hPwwu8WY6khgbieQZntAS,spotify:track:7hPwwu8WY6khgbieQZntAS,https://api.spotify.com/v1/tracks/7hPwwu8WY6khgbieQZntAS,https://api.spotify.com/v1/audio-analysis/7hPwwu8WY6khgbieQZntAS,226907,4
4715,0.879,0.648,0,-5.859,1,0.324,0.444,0.0,0.0732,0.866,137.927,audio_features,2ZKGfsJWWBwsQNILZ6MyhN,spotify:track:2ZKGfsJWWBwsQNILZ6MyhN,https://api.spotify.com/v1/tracks/2ZKGfsJWWBwsQNILZ6MyhN,https://api.spotify.com/v1/audio-analysis/2ZKGfsJWWBwsQNILZ6MyhN,185250,4
4716,0.757,0.542,0,-4.804,1,0.142,0.522,0.0,0.0899,0.803,172.048,audio_features,4voOUoG96IUFW9TW4K8E1Q,spotify:track:4voOUoG96IUFW9TW4K8E1Q,https://api.spotify.com/v1/tracks/4voOUoG96IUFW9TW4K8E1Q,https://api.spotify.com/v1/audio-analysis/4voOUoG96IUFW9TW4K8E1Q,138663,4
4717,0.771,0.256,10,-11.608,1,0.0426,0.712,0.0,0.122,0.591,119.815,audio_features,2NXf2ErFCHX3Gta6TvBcmo,spotify:track:2NXf2ErFCHX3Gta6TvBcmo,https://api.spotify.com/v1/tracks/2NXf2ErFCHX3Gta6TvBcmo,https://api.spotify.com/v1/audio-analysis/2NXf2ErFCHX3Gta6TvBcmo,182187,4
4718,0.744,0.549,5,-6.644,1,0.0322,0.628,1.15e-06,0.0975,0.716,160.039,audio_features,6gxaJhYFNYhzQWJH01JqR3,spotify:track:6gxaJhYFNYhzQWJH01JqR3,https://api.spotify.com/v1/tracks/6gxaJhYFNYhzQWJH01JqR3,https://api.spotify.com/v1/audio-analysis/6gxaJhYFNYhzQWJH01JqR3,177937,4
4719,0.452,0.558,7,-3.835,1,0.0351,0.739,0.0,0.11,0.204,134.816,audio_features,6aLnnRufSBBoueHTvOS9U3,spotify:track:6aLnnRufSBBoueHTvOS9U3,https://api.spotify.com/v1/tracks/6aLnnRufSBBoueHTvOS9U3,https://api.spotify.com/v1/audio-analysis/6aLnnRufSBBoueHTvOS9U3,286894,4
4720,0.471,0.516,10,-3.606,1,0.0325,0.644,0.0,0.0729,0.186,133.251,audio_features,2Yg4KA2rOakUT7D82XSLVc,spotify:track:2Yg4KA2rOakUT7D82XSLVc,https://api.spotify.com/v1/tracks/2Yg4KA2rOakUT7D82XSLVc,https://api.spotify.com/v1/audio-analysis/2Yg4KA2rOakUT7D82XSLVc,244000,4
4721,0.743,0.734,0,-9.074,1,0.0694,0.0393,0.234,0.047,0.963,113.445,audio_features,7n25ZC4QUrpTCI9Nlb6yeK,spotify:track:7n25ZC4QUrpTCI9Nlb6yeK,https://api.spotify.com/v1/tracks/7n25ZC4QUrpTCI9Nlb6yeK,https://api.spotify.com/v1/audio-analysis/7n25ZC4QUrpTCI9Nlb6yeK,152000,4
4722,0.671,0.754,3,-4.15,0,0.0437,0.241,0.0,0.818,0.56,103.003,audio_features,2PQYxgSMFIRgpg9U5Et94z,spotify:track:2PQYxgSMFIRgpg9U5Et94z,https://api.spotify.com/v1/tracks/2PQYxgSMFIRgpg9U5Et94z,https://api.spotify.com/v1/audio-analysis/2PQYxgSMFIRgpg9U5Et94z,224093,4
4723,0.552,0.54,7,-6.805,1,0.0679,0.104,0.0,0.0721,0.342,180.937,audio_features,0z4IJscvJkjGnw7UEFe0oZ,spotify:track:0z4IJscvJkjGnw7UEFe0oZ,https://api.spotify.com/v1/tracks/0z4IJscvJkjGnw7UEFe0oZ,https://api.spotify.com/v1/audio-analysis/0z4IJscvJkjGnw7UEFe0oZ,150064,3
4724,0.392,0.215,8,-10.511,1,0.0334,0.91,4.09e-05,0.124,0.219,128.335,audio_features,6ODiDwWoMXmLiRWuTcB088,spotify:track:6ODiDwWoMXmLiRWuTcB088,https://api.spotify.com/v1/tracks/6ODiDwWoMXmLiRWuTcB088,https://api.spotify.com/v1/audio-analysis/6ODiDwWoMXmLiRWuTcB088,202479,3
4725,0.751,0.547,0,-5.148,0,0.0349,0.164,0.0,0.403,0.391,131.985,audio_features,7Jartabvap5nlDW9IGXrPd,spotify:track:7Jartabvap5nlDW9IGXrPd,https://api.spotify.com/v1/tracks/7Jartabvap5nlDW9IGXrPd,https://api.spotify.com/v1/audio-analysis/7Jartabvap5nlDW9IGXrPd,227187,4
4726,0.541,0.594,2,-6.761,1,0.031,0.867,1.31e-05,0.109,0.191,139.895,audio_features,7pIpkUJOiFghCDLxono6qC,spotify:track:7pIpkUJOiFghCDLxono6qC,https://api.spotify.com/v1/tracks/7pIpkUJOiFghCDLxono6qC,https://api.spotify.com/v1/audio-analysis/7pIpkUJOiFghCDLxono6qC,229714,4
4727,0.637,0.644,5,-3.837,0,0.0256,0.45,0.0,0.0741,0.395,93.022,audio_features,1xhWTGxEJgay2ZjMsaGObi,spotify:track:1xhWTGxEJgay2ZjMsaGObi,https://api.spotify.com/v1/tracks/1xhWTGxEJgay2ZjMsaGObi,https://api.spotify.com/v1/audio-analysis/1xhWTGxEJgay2ZjMsaGObi,236000,4
4728,0.903,0.791,1,-7.156,1,0.124,0.369,2.29e-06,0.122,0.365,140.057,audio_features,4n4Q1PkmZSIhtH4MNdQov1,spotify:track:4n4Q1PkmZSIhtH4MNdQov1,https://api.spotify.com/v1/tracks/4n4Q1PkmZSIhtH4MNdQov1,https://api.spotify.com/v1/audio-analysis/4n4Q1PkmZSIhtH4MNdQov1,222037,4
4729,0.633,0.61,6,-4.663,1,0.0423,0.5,0.0,0.267,0.485,94.011,audio_features,6R5YSjbXW4Co1nZLPG3RYv,spotify:track:6R5YSjbXW4Co1nZLPG3RYv,https://api.spotify.com/v1/tracks/6R5YSjbXW4Co1nZLPG3RYv,https://api.spotify.com/v1/audio-analysis/6R5YSjbXW4Co1nZLPG3RYv,171373,4
4730,0.849,0.87,1,-2.853,1,0.11,0.0423,0.0,0.0273,0.719,117.974,audio_features,1Sn0YHQ0zmvqVNYVNMne5D,spotify:track:1Sn0YHQ0zmvqVNYVNMne5D,https://api.spotify.com/v1/tracks/1Sn0YHQ0zmvqVNYVNMne5D,https://api.spotify.com/v1/audio-analysis/1Sn0YHQ0zmvqVNYVNMne5D,192973,4
4731,0.428,0.228,5,-8.697,1,0.0317,0.722,0.0,0.125,0.34,132.082,audio_features,47chwUuIgs2BbJUJk7XP3y,spotify:track:47chwUuIgs2BbJUJk7XP3y,https://api.spotify.com/v1/tracks/47chwUuIgs2BbJUJk7XP3y,https://api.spotify.com/v1/audio-analysis/47chwUuIgs2BbJUJk7XP3y,242707,4
4732,0.769,0.772,5,-4.2,0,0.0417,0.0308,0.0,0.272,0.835,122.031,audio_features,4ajdU7CN9sShzGyrWh4XdE,spotify:track:4ajdU7CN9sShzGyrWh4XdE,https://api.spotify.com/v1/tracks/4ajdU7CN9sShzGyrWh4XdE,https://api.spotify.com/v1/audio-analysis/4ajdU7CN9sShzGyrWh4XdE,199920,4
4733,0.502,0.578,0,-4.017,1,0.0791,0.00044,0.00206,0.0951,0.5,165.003,audio_features,4mdzylA0MEiuaW2NTUdmuW,spotify:track:4mdzylA0MEiuaW2NTUdmuW,https://api.spotify.com/v1/tracks/4mdzylA0MEiuaW2NTUdmuW,https://api.spotify.com/v1/audio-analysis/4mdzylA0MEiuaW2NTUdmuW,150453,4
4734,0.493,0.381,6,-4.871,1,0.0298,0.842,0.0,0.106,0.265,131.967,audio_features,2AyQZlY4FIesMpQwKskAbp,spotify:track:2AyQZlY4FIesMpQwKskAbp,https://api.spotify.com/v1/tracks/2AyQZlY4FIesMpQwKskAbp,https://api.spotify.com/v1/audio-analysis/2AyQZlY4FIesMpQwKskAbp,228807,4
4735,0.551,0.597,11,-5.998,1,0.0302,0.415,0.00243,0.0979,0.354,180.014,audio_features,0NSC9RRU5QjbKobSZ9vTMm,spotify:track:0NSC9RRU5QjbKobSZ9vTMm,https://api.spotify.com/v1/tracks/0NSC9RRU5QjbKobSZ9vTMm,https://api.spotify.com/v1/audio-analysis/0NSC9RRU5QjbKobSZ9vTMm,176000,4
4736,0.572,0.589,8,-4.095,1,0.0312,0.776,0.0,0.0919,0.552,126.009,audio_features,4d96aB4T239laPvM8NEiza,spotify:track:4d96aB4T239laPvM8NEiza,https://api.spotify.com/v1/tracks/4d96aB4T239laPvM8NEiza,https://api.spotify.com/v1/audio-analysis/4d96aB4T239laPvM8NEiza,260760,4
4737,0.545,0.217,3,-8.796,1,0.0335,0.897,0.0,0.373,0.252,173.786,audio_features,1F5DmQtdA3JW618PlbkiNV,spotify:track:1F5DmQtdA3JW618PlbkiNV,https://api.spotify.com/v1/tracks/1F5DmQtdA3JW618PlbkiNV,https://api.spotify.com/v1/audio-analysis/1F5DmQtdA3JW618PlbkiNV,203590,4
4738,0.675,0.49,4,-11.734,1,0.0387,0.863,0.0106,0.371,0.375,110.015,audio_features,3X0gJfYpFCqzzbyWcctAhr,spotify:track:3X0gJfYpFCqzzbyWcctAhr,https://api.spotify.com/v1/tracks/3X0gJfYpFCqzzbyWcctAhr,https://api.spotify.com/v1/audio-analysis/3X0gJfYpFCqzzbyWcctAhr,195291,4
4739,0.293,0.437,2,-5.256,1,0.0301,0.75,0.0,0.527,0.204,140.267,audio_features,4BhPMX4CcdGvd9KIQNIhnz,spotify:track:4BhPMX4CcdGvd9KIQNIhnz,https://api.spotify.com/v1/tracks/4BhPMX4CcdGvd9KIQNIhnz,https://api.spotify.com/v1/audio-analysis/4BhPMX4CcdGvd9KIQNIhnz,224048,4
4740,0.818,0.643,6,-4.77,1,0.0346,0.639,0.0,0.092,0.876,113.009,audio_features,48Dk5wZQNXMmxqE8B2Glt4,spotify:track:48Dk5wZQNXMmxqE8B2Glt4,https://api.spotify.com/v1/tracks/48Dk5wZQNXMmxqE8B2Glt4,https://api.spotify.com/v1/audio-analysis/48Dk5wZQNXMmxqE8B2Glt4,176480,4
4741,0.509,0.682,0,-5.599,0,0.0424,0.0627,9.68e-06,0.273,0.384,114.351,audio_features,4C7ImWt1WNZqCDYhl9TA5p,spotify:track:4C7ImWt1WNZqCDYhl9TA5p,https://api.spotify.com/v1/tracks/4C7ImWt1WNZqCDYhl9TA5p,https://api.spotify.com/v1/audio-analysis/4C7ImWt1WNZqCDYhl9TA5p,207000,1
4742,0.712,0.697,8,-5.228,1,0.253,0.624,0.00582,0.106,0.734,167.931,audio_features,4AZBOE69USvW8mRVDxQLZM,spotify:track:4AZBOE69USvW8mRVDxQLZM,https://api.spotify.com/v1/tracks/4AZBOE69USvW8mRVDxQLZM,https://api.spotify.com/v1/audio-analysis/4AZBOE69USvW8mRVDxQLZM,209074,4
4743,0.839,0.403,8,-5.455,1,0.0615,0.0258,0.00045,0.0867,0.896,95.003,audio_features,625V2w5OOIYwF9MQE3FrEG,spotify:track:625V2w5OOIYwF9MQE3FrEG,https://api.spotify.com/v1/tracks/625V2w5OOIYwF9MQE3FrEG,https://api.spotify.com/v1/audio-analysis/625V2w5OOIYwF9MQE3FrEG,123107,4
4744,0.656,0.797,2,-4.791,0,0.15,0.226,0.0,0.345,0.562,171.966,audio_features,18Y1CMscDEV1hhuM7HntTM,spotify:track:18Y1CMscDEV1hhuM7HntTM,https://api.spotify.com/v1/tracks/18Y1CMscDEV1hhuM7HntTM,https://api.spotify.com/v1/audio-analysis/18Y1CMscDEV1hhuM7HntTM,207853,4
